ID,time,Position X,Position Z,car speed(m/s),car acceleration(m/s.^2),Yaw Angle (degree),LB Position X,LB Position Z,LB distance to ego car,LB speed,LB acceleration,LB Yaw Angle ,LF Position X,LF Position Z,LF distance to ego car,LF speed,LF acceleration,LF Yaw Angle ,B Position X,B Position Z,B distance to ego car,B speed,B acceleration,B Yaw Angle ,F Position X,F Position Z,F distance to ego car,F speed,F acceleration,F Yaw Angle ,RB Position X,RB Position Z,RB distance to ego car,RB speed,RB acceleration,RB Yaw Angle ,RF Position X,RF Position Z,RF distance to ego car,RF speed,RF acceleration,RF Yaw Angle ,LC
23005,9.45263,4595.25,7491.551,25.002,0.244,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,41.88,43.707,15.49,0.948,1.57,-3.06,-122.98,123.02,15.212,6.139,1.572,-3.1,65.99,67.237,15.267,1.51,1.57,0
23005,9.55262,4597.75,7491.55,25.005,0.338,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,40.93,42.798,15.49,0.065,1.57,-3.05,-123.96,123.995,15.265,1.433,1.572,-3.1,65.02,66.281,15.258,1.51,1.57,0
23005,9.65263,4600.25,7491.55,25.002,0.232,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,39.98,41.885,15.416,3.271,1.57,-3.05,-124.94,124.974,15.227,1.433,1.572,-3.1,64.04,65.325,15.297,1.51,1.57,0
23005,9.75263,4602.75,7491.55,25.005,0.341,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,39.01,40.966,15.364,0.949,1.57,-3.05,-125.91,125.945,15.355,1.433,1.572,-3.1,63.06,64.366,15.192,1.51,1.57,0
23005,9.85264,4605.25,7491.55,25.002,0.232,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,38.05,40.051,15.365,0.949,1.57,-3.05,-126.87,126.903,15.483,1.432,1.572,-3.1,62.08,63.399,15.087,1.509,1.57,0
23005,9.95262,4607.75,7491.55,25.006,0.341,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,37.08,39.136,15.407,0.949,1.57,-3.05,-127.82,127.855,15.459,1.432,1.572,-3.1,61.09,62.433,15.142,1.51,1.57,0
23005,10.05262,4610.25,7491.55,25.003,0.232,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,36.12,38.222,15.376,0.949,1.57,-3.05,-128.77,128.803,15.527,1.432,1.572,-3.11,60.11,61.475,15.293,1.511,1.57,0
23005,10.15263,4612.75,7491.55,25,0.323,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,35.16,37.318,15.46,0.949,1.57,-3.05,-129.71,129.743,15.67,1.43,1.572,-3.11,59.15,60.532,15.36,1.434,1.57,0
23005,10.25263,4615.25,7491.55,25.01,0.182,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,34.21,36.421,15.451,0.065,1.57,-3.05,-130.64,130.676,15.722,0.083,1.572,-3.03,58.19,59.593,15.454,1.511,1.569,0
23005,10.35263,4617.75,7491.55,24.992,0.114,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,33.25,35.521,15.356,3.271,1.57,-3.05,-131.57,131.601,15.744,1.43,1.572,-3.03,57.23,58.659,15.429,1.511,1.569,0
23005,10.45263,4620.25,7491.55,25.013,0.067,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,32.28,34.616,15.272,0.95,1.569,-3.04,-132.49,132.53,15.675,0.083,1.572,-3.04,56.26,57.714,15.308,1.51,1.569,0
23005,10.55263,4622.75,7491.55,24.994,0.071,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,31.3,33.708,15.241,0.951,1.569,-3.04,-133.43,133.469,15.561,0.082,1.572,-3.05,55.3,56.772,15.331,0.131,1.569,0
23005,10.65262,4625.25,7491.549,25.011,0.021,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,30.33,32.804,15.284,0.95,1.569,-3.04,-134.38,134.417,15.477,1.432,1.572,-2.99,54.34,55.836,15.322,6.491,1.568,0
23005,10.75263,4627.75,7491.549,24.994,0.063,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,29.36,31.908,15.284,0.95,1.569,-3.04,-135.33,135.364,15.514,6.142,1.572,-3,53.36,54.889,15.153,1.513,1.568,0
23005,10.85263,4630.25,7491.549,25.012,0.02,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,28.38,31.011,15.2,0.951,1.569,-3.04,-136.28,136.312,15.551,0.082,1.572,-3.01,52.38,53.934,15.144,6.49,1.568,0
23005,10.95262,4632.75,7491.549,24.993,0.174,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,27.4,30.117,15.243,0.951,1.569,-3.04,-137.22,137.252,15.618,1.431,1.572,-3.02,51.39,52.971,15.054,1.513,1.568,0
23005,11.05262,4635.25,7491.549,25.012,0.174,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,26.43,29.235,15.275,0.951,1.569,-3.04,-138.17,138.2,15.519,1.432,1.572,-3.04,50.4,52.011,15.093,1.514,1.568,0
23005,11.15262,4637.75,7491.549,25,0.256,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,25.46,28.362,15.318,0.074,1.569,-3.04,-139.12,139.154,15.359,6.14,1.572,-2.98,49.41,51.055,15.132,1.515,1.566,0
23005,11.25263,4640.25,7491.549,25.003,0.354,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,24.49,27.496,15.319,0.951,1.569,-3.04,-140.08,140.113,15.427,1.432,1.572,-2.93,48.43,50.105,15.171,1.516,1.565,0
23005,11.35262,4642.75,7491.549,25.007,0.209,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,23.52,26.637,15.329,0.951,1.569,-3.04,-141.03,141.065,15.419,6.141,1.572,-2.89,47.44,49.148,15.146,1.516,1.563,0
23005,11.45263,4645.25,7491.549,24.999,0.274,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,22.56,25.788,15.362,0.951,1.569,-3.03,-141.99,142.02,15.395,1.432,1.572,-2.82,46.47,48.205,15.265,1.518,1.561,0
23005,11.55262,4647.76,7491.549,25.006,0.189,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,21.59,24.951,15.394,0.951,1.569,-3.03,-142.96,142.99,15.281,1.433,1.572,-2.76,45.5,47.267,15.241,6.492,1.559,0
23005,11.65262,4650.26,7491.549,24.999,0.279,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,20.64,24.127,15.447,0.951,1.569,-3.03,-143.93,143.96,15.349,1.433,1.572,-2.7,44.53,46.33,15.231,1.519,1.557,0
23005,11.75263,4652.76,7491.548,25.007,0.188,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,19.67,23.307,15.331,0.952,1.569,-3.03,-144.89,144.924,15.31,6.14,1.572,-2.65,43.56,45.395,15.222,1.52,1.555,0
23005,11.85262,4655.26,7491.548,24.994,0.202,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,18.7,22.494,15.279,0.953,1.569,-3.03,-145.86,145.887,15.363,6.14,1.572,-2.61,42.58,44.453,15.102,1.519,1.553,0
23005,11.95263,4657.76,7491.548,25.012,0.118,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17.73,21.693,15.322,0.954,1.569,-3.03,-146.83,146.861,15.279,1.433,1.572,-2.57,41.59,43.504,15.092,1.52,1.551,0
23005,12.05262,4660.26,7491.548,24.992,0.114,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,16.76,20.906,15.29,0.955,1.569,-3.03,-147.81,147.84,15.255,1.433,1.572,-2.54,40.61,42.564,15.131,1.521,1.549,0
23005,12.15262,4662.76,7491.546,25.013,0.124,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.35,147.75,149.433,15.504,1.482,1.804,-3.03,-148.79,148.821,15.232,1.433,1.572,-2.52,39.63,41.633,15.266,1.523,1.547,0
23005,12.25263,4665.26,7491.543,24.997,0.279,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.48,146.76,148.474,15.577,1.471,1.809,-3.03,-149.76,149.792,15.36,1.433,1.572,-2.51,38.66,40.706,15.146,1.523,1.545,0
23005,12.35262,4667.76,7491.539,25.01,0.198,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.39,145.81,147.52,15.556,1.5,1.812,0,0,0,0,0,0,-2.51,37.68,39.78,15.216,1.525,1.543,0
23005,12.45263,4670.26,7491.533,24.997,0.276,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.49,144.82,146.559,15.417,4.314,1.817,0,0,0,0,0,0,-2.51,36.71,38.859,15.16,1.525,1.541,0
23005,12.55263,4672.76,7491.526,25.01,0.224,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.58,143.82,145.584,15.374,1.553,1.822,0,0,0,0,0,0,-2.53,35.74,37.944,15.31,1.528,1.539,0
23005,12.65263,4675.26,7491.518,24.998,0.328,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.65,142.83,144.614,15.382,4.317,1.827,0,0,0,0,0,0,-2.55,34.77,37.038,15.301,1.528,1.537,0
23005,12.75263,4677.76,7491.506,25.007,0.441,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.72,141.83,143.638,15.326,1.567,1.832,0,0,0,0,0,0,-2.58,33.8,36.133,15.149,0.255,1.535,0
23005,12.85262,4680.26,7491.493,25.005,0.36,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.77,140.83,142.662,15.336,1.574,1.837,0,0,0,0,0,0,-2.71,32.81,35.213,14.948,6.491,1.536,0
23005,12.95262,4682.76,7491.476,24.996,0.407,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.8,139.84,141.688,15.347,1.583,1.842,0,0,0,0,0,0,-2.84,31.81,34.296,15.099,1.53,1.536,0
23005,13.05262,4685.26,7491.456,25.01,0.375,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.83,138.85,140.714,15.331,1.591,1.847,0,0,0,0,0,0,-2.95,30.82,33.393,15.169,1.531,1.537,0
23005,13.15263,4687.76,7491.433,24.994,0.277,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.83,137.86,139.737,15.288,4.327,1.852,0,0,0,0,0,0,-3.04,29.85,32.501,15.208,1.533,1.536,0
23005,13.25263,4690.26,7491.407,25.009,0.432,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.83,136.87,138.758,15.246,4.327,1.857,0,0,0,0,0,0,-3.13,28.87,31.617,15.119,1.533,1.535,0
23005,13.35262,4692.76,7491.376,24.994,0.462,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.82,135.87,137.77,15.246,1.623,1.862,0,0,0,0,0,0,-3.2,27.89,30.733,15.19,1.535,1.533,0
23005,13.45262,4695.26,7491.341,25.01,0.495,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.79,134.87,136.786,15.231,1.632,1.867,0,0,0,0,0,0,-3.31,26.92,29.863,15.261,1.537,1.532,0
23005,13.55263,4697.76,7491.301,24.995,0.521,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.75,133.89,135.807,15.297,1.639,1.872,0,0,0,0,0,0,-3.4,25.95,29.002,15.156,1.537,1.53,0
23005,13.65263,4700.26,7491.255,25.01,0.461,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.9,132.86,134.821,15.148,4.321,1.878,0,0,0,0,0,0,-3.5,24.98,28.152,15.211,1.539,1.528,0
23005,13.75263,4702.76,7491.205,24.992,0.54,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.7,131.89,133.825,15.108,1.656,1.882,0,0,0,0,0,0,-3.61,24.01,27.311,15.186,1.54,1.526,0
23005,13.85263,4705.26,7491.149,25.014,0.574,1.59,0,0,0,0,0,0,0,0,0,0,0,0,-0.64,-0.25,12.519,15.674,0.973,1.543,-22.85,130.85,132.834,15.215,1.651,1.889,0,0,0,0,0,0,-3.74,23.05,26.487,15.305,1.543,1.524,0
23005,13.95263,4707.76,7491.087,24.995,0.67,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.78,-1.18,12.58,15.612,3.28,1.541,-22.79,129.86,131.846,15.228,1.659,1.894,0,0,0,0,0,0,-3.88,22.1,25.687,15.44,1.544,1.522,0
23005,14.05263,4710.26,7491.019,25.009,0.676,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.93,-2.12,12.712,15.56,0.246,1.54,-22.58,128.91,130.869,15.322,1.684,1.898,0,0,0,0,0,0,-4.03,21.16,24.903,15.271,6.498,1.52,0
23005,14.15263,4712.76,7490.944,25.002,0.71,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.09,-3.06,12.916,15.434,3.28,1.538,-22.72,127.89,129.889,15.226,4.347,1.905,0,0,0,0,0,0,-4.2,20.2,24.125,15.166,6.497,1.518,0
23005,14.25262,4715.25,7490.863,25.004,0.809,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,-4.01,13.188,15.444,1.561,1.538,-22.69,126.89,128.904,15.171,4.347,1.911,0,0,0,0,0,0,-4.38,19.24,23.361,15.221,1.547,1.516,0
23005,14.35263,4717.75,7490.774,25.001,0.796,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-1.42,-4.96,13.523,15.519,0.264,1.539,-22.7,125.88,127.912,15.185,1.672,1.917,0,0,0,0,0,0,-4.58,18.28,22.616,15.26,1.549,1.514,0
23005,14.45262,4720.25,7490.677,25.004,0.849,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-1.59,-5.91,13.916,15.487,0.984,1.539,-22.54,124.91,126.927,15.144,4.35,1.922,0,0,0,0,0,0,-4.79,17.34,21.903,15.379,1.552,1.512,0
23005,14.55262,4722.75,7490.572,25.002,0.816,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-1.79,-6.85,14.366,15.455,0.986,1.538,-22.5,123.91,125.934,15.13,1.69,1.928,0,0,0,0,0,0,-5.01,16.4,21.219,15.434,1.554,1.51,0
23005,14.65262,4725.25,7490.46,25.005,0.894,1.62,0,0,0,0,0,0,0,0,0,0,0,0,-1.99,-7.8,14.867,15.413,0.988,1.537,-22.5,122.9,124.943,15.197,1.688,1.935,0,0,0,0,0,0,-5.25,15.46,20.565,15.425,1.555,1.508,0
23005,14.75263,4727.74,7490.339,25.002,0.863,1.62,0,0,0,0,0,0,0,0,0,0,0,0,-2.21,-8.75,15.416,15.414,0.989,1.536,-22.46,121.91,123.962,15.251,1.687,1.941,0,0,0,0,0,0,-5.51,14.53,19.943,15.32,6.501,1.506,0
23005,14.85263,4730.24,7490.21,25.005,0.969,1.62,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-9.7,16.009,15.33,0.992,1.534,-22.28,120.95,122.989,15.37,1.705,1.946,0,0,0,0,0,0,-5.78,13.59,19.348,15.279,1.558,1.504,0
23005,14.95262,4732.74,7490.071,25.002,0.941,1.63,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-10.65,16.642,15.298,0.994,1.532,-22.34,119.97,122.027,15.484,1.681,1.953,0,0,0,0,0,0,-6.07,12.65,18.79,15.35,1.56,1.502,0
23005,15.05263,4735.23,7489.923,25.005,0.969,1.63,0,0,0,0,0,0,0,0,0,0,0,0,-2.98,-11.6,17.31,15.299,3.284,1.53,-22.16,119.03,121.073,15.53,1.692,1.959,0,0,0,0,0,0,-6.37,11.72,18.28,15.325,1.562,1.5,0
23005,15.15262,4737.73,7489.766,25.002,1.02,1.63,0,0,0,0,0,0,0,0,0,0,0,0,-3.25,-12.55,18.011,15.267,3.284,1.53,-22.17,118.06,120.124,15.562,1.685,1.966,0,0,0,0,0,0,-6.69,10.79,17.814,15.3,1.563,1.498,0
23005,15.25263,4740.22,7489.599,24.999,1.092,1.64,0,0,0,0,0,0,0,0,0,0,0,0,-3.55,-13.5,18.741,15.31,0.999,1.528,-22.01,117.13,119.181,15.605,1.699,1.971,0,0,0,0,0,0,-7.02,9.84,17.392,15.115,0.41,1.496,0
23005,15.35262,4742.72,7489.421,25.008,1.07,1.64,0,0,0,0,0,0,0,0,0,0,0,0,-3.87,-14.45,19.493,15.32,1.001,1.526,-22.05,116.17,118.243,15.71,1.675,1.979,0,0,0,0,0,0,-7.38,8.89,17.025,15.17,1.564,1.494,0
23005,15.45262,4745.21,7489.232,24.996,1.084,1.65,0,0,0,0,0,0,0,0,0,0,0,0,-4.21,-15.39,20.267,15.311,3.286,1.524,-21.84,115.25,117.305,15.658,1.655,1.984,0,0,0,0,0,0,-7.75,7.96,16.724,15.225,0.429,1.492,0
23005,15.55262,4747.7,7489.033,25.007,1.084,1.65,0,0,0,0,0,0,0,0,0,0,0,0,-4.56,-16.33,21.063,15.353,0.336,1.522,-21.63,114.34,116.367,15.594,4.411,1.99,0,0,0,0,0,0,-8.14,7.04,16.493,15.376,1.57,1.49,0
23005,15.65262,4750.19,7488.823,24.995,1.145,1.66,0,0,0,0,0,0,0,0,0,0,0,0,-4.93,-17.26,21.876,15.322,1.007,1.52,-21.64,113.38,115.424,15.596,1.729,1.997,0,0,0,0,0,0,-8.55,6.12,16.332,15.287,1.572,1.487,0
23005,15.75262,4752.68,7488.602,25.007,1.211,1.66,0,0,0,0,0,0,0,0,0,0,0,0,-5.32,-18.2,22.71,15.29,1.009,1.518,-21.47,112.46,114.486,15.678,1.735,2.003,0,0,0,0,0,0,-8.97,5.21,16.245,15.278,6.505,1.485,0
23005,15.85263,4755.17,7488.368,24.995,1.164,1.67,0,0,0,0,0,0,0,0,0,0,0,0,-5.72,-19.13,23.556,15.375,0.356,1.517,-21.45,111.5,113.549,15.666,1.734,2.011,0,0,0,0,0,0,-9.42,4.28,16.227,15.189,1.573,1.483,0
23005,15.95262,4757.66,7488.124,25.007,1.281,1.67,0,0,0,0,0,0,0,0,0,0,0,0,-6.15,-20.06,24.42,15.259,1.014,1.515,-21.26,110.59,112.613,15.537,4.404,2.017,0,0,0,0,0,0,-9.88,3.37,16.286,15.148,1.574,1.481,0
23005,16.05262,4760.15,7487.866,24.995,1.321,1.67,0,0,0,0,0,0,0,0,0,0,0,0,-6.59,-20.98,25.297,15.312,3.29,1.513,-21.06,109.66,111.669,15.581,1.517,2.023,0,0,0,0,0,0,-10.36,2.46,16.422,15.283,1.579,1.479,0
23005,16.15262,4762.63,7487.596,25.007,1.352,1.68,0,0,0,0,0,0,0,0,0,0,0,0,-7.05,-21.91,26.19,15.312,1.019,1.511,-21.02,108.71,110.725,15.559,1.771,2.03,0,0,0,0,0,0,-10.87,1.61,16.646,15.194,1.669,1.472,0
23005,16.25263,4765.11,7487.312,24.995,1.342,1.69,0,0,0,0,0,0,0,0,0,0,0,0,-7.53,-22.83,27.092,15.302,1.021,1.509,-20.81,107.79,109.784,15.509,4.318,2.036,0,0,0,0,0,0,-11.42,0.75,16.945,15.185,1.653,1.467,0
23005,16.35262,4767.6,7487.014,25.007,1.363,1.69,0,0,0,0,0,0,0,0,0,0,0,0,-8.03,-23.73,28.002,15.397,1.025,1.507,-20.59,106.87,108.836,15.501,4.317,2.042,-11.98,-0.12,17.317,15.224,1.783,1.463,-6.74,64.53,66.072,15.529,1.035,1.297,0
23005,16.45263,4770.08,7486.703,24.995,1.405,1.7,0,0,0,0,0,0,0,0,0,0,0,0,-8.56,-24.63,28.917,15.408,3.295,1.505,-20.53,105.92,107.887,15.506,1.814,2.05,-12.58,-0.97,17.76,15.279,1.778,1.458,-7.5,63.8,65.44,15.351,4.314,1.293,0
23005,16.55263,4772.55,7486.378,25.007,1.394,1.7,0,0,0,0,0,0,0,0,0,0,0,0,-9.1,-25.53,29.843,15.376,1.03,1.504,-20.3,105,106.943,15.563,4.317,2.056,-13.2,-1.81,18.27,15.35,1.776,1.454,-8.2,63.08,64.829,15.44,1.063,1.288,0
23005,16.65263,4775.03,7486.04,24.995,1.472,1.71,0,0,0,0,0,0,0,0,0,0,0,0,-9.66,-26.42,30.781,15.419,1.032,1.502,-20.23,104.05,105.996,15.449,4.434,2.064,-13.85,-2.63,18.839,15.389,6.531,1.45,-8.92,62.39,64.252,15.408,1.3,1.283,0
23005,16.75263,4777.51,7485.687,25.012,1.463,1.71,0,0,0,0,0,0,0,0,0,0,0,0,-10.24,-27.31,31.729,15.399,1.035,1.5,-20.15,103.09,105.045,15.508,1.766,2.072,-14.52,-3.45,19.468,15.38,1.675,1.446,-9.67,61.71,63.7,15.39,4.324,1.278,0
23005,16.85263,4779.98,7485.319,24.991,1.516,1.72,0,0,0,0,0,0,0,0,0,0,0,0,-10.85,-28.18,32.682,15.431,0.426,1.498,-19.9,102.18,104.102,15.515,1.478,2.078,-15.22,-4.26,20.152,15.418,1.68,1.442,-10.45,61.04,63.179,15.451,1.572,1.273,0
23005,16.95263,4782.45,7484.937,25.012,1.558,1.73,0,0,0,0,0,0,0,0,0,0,0,0,-11.53,-29.03,33.642,15.464,0.62,1.494,-19.64,101.27,103.153,15.455,1.515,2.084,-15.95,-5.05,20.884,15.473,6.536,1.438,-11.25,60.39,62.692,15.352,4.325,1.268,0
23005,17.05262,4784.92,7484.539,24.995,1.604,1.73,0,0,0,0,0,0,0,0,0,0,0,0,-12.3,-29.84,34.614,15.432,3.323,1.489,-19.54,100.31,102.196,15.41,1.87,2.092,-16.71,-5.84,21.667,15.368,0.761,1.434,-12.08,59.75,62.232,15.361,1.706,1.263,0
23005,17.15263,4787.38,7484.124,25.009,1.668,1.74,0,0,0,0,0,0,0,0,0,0,0,0,-13.07,-30.66,35.597,15.485,1.109,1.484,-19.44,99.36,101.239,15.446,1.863,2.1,-17.49,-6.62,22.495,15.326,1.69,1.43,-12.86,59.15,61.812,15.398,1.589,1.257,0
23005,17.25262,4789.84,7483.694,25.002,1.643,1.74,0,0,0,0,0,0,0,0,0,0,0,0,-13.84,-31.48,36.588,15.453,3.321,1.48,-19.19,98.43,100.285,15.387,4.447,2.106,-18.31,-7.39,23.366,15.381,1.696,1.426,-13.75,58.55,61.431,15.407,1.592,1.252,0
23005,17.35263,4792.3,7483.247,25.004,1.679,1.75,0,0,0,0,0,0,0,0,0,0,0,0,-14.67,-32.27,37.587,15.548,1.054,1.476,-18.93,97.5,99.325,15.384,1.903,2.113,-19.15,-8.14,24.273,15.372,1.699,1.422,-14.74,57.95,61.087,15.363,1.626,1.248,0
23005,17.45262,4794.76,7482.785,25,1.516,1.76,0,0,0,0,0,0,0,0,0,0,0,0,-15.5,-33.06,38.592,15.558,1.057,1.472,-18.81,96.55,98.364,15.381,1.887,2.121,-20.02,-8.87,25.216,15.443,1.708,1.417,-15.68,57.38,60.785,15.361,1.687,1.243,0
23005,17.55262,4797.21,7482.308,25.003,1.639,1.76,0,0,0,0,0,0,0,0,0,0,0,0,-16.36,-33.83,39.604,15.568,1.06,1.468,-18.55,95.63,97.409,15.416,1.461,2.128,-20.92,-9.59,26.188,15.493,6.543,1.413,-16.57,56.86,60.53,15.424,1.615,1.236,0
23005,17.65262,4799.66,7481.815,25.007,1.736,1.77,0,0,0,0,0,0,0,0,0,0,0,0,-17.23,-34.6,40.627,15.548,1.063,1.465,-18.42,94.68,96.451,15.319,1.925,2.136,-21.85,-10.3,27.196,15.37,1.713,1.409,-17.56,56.34,60.321,15.419,1.62,1.231,0
23005,17.75263,4802.11,7481.305,24.997,2.055,1.78,0,0,0,0,0,0,0,0,0,0,0,0,-18.14,-35.36,41.664,15.507,1.065,1.461,-18.17,93.75,95.49,15.33,4.46,2.143,-22.8,-11,28.235,15.345,1.712,1.405,-18.57,55.85,60.164,15.415,1.624,1.226,0
23005,17.85263,4804.55,7480.774,25.004,2.104,1.79,0,0,0,0,0,0,0,0,0,0,0,0,-19.09,-36.11,42.714,15.507,1.068,1.457,-17.9,92.82,94.533,15.433,1.457,2.149,-23.77,-11.72,29.301,15.448,0.843,1.402,-19.61,55.38,60.065,15.462,4.349,1.22,0
23005,17.95263,4806.99,7480.222,25.002,1.971,1.79,0,0,0,0,0,0,0,0,0,0,0,0,-20.06,-36.84,43.774,15.517,1.072,1.453,-17.79,91.88,93.583,15.493,1.936,2.158,-24.72,-12.48,30.385,15.487,1.733,1.402,-20.66,54.95,60.02,15.362,4.345,1.214,0
23005,18.05262,4809.42,7479.652,25.004,1.862,1.8,0,0,0,0,0,0,0,0,0,0,0,0,-21.06,-37.56,44.841,15.592,1.076,1.45,-17.53,90.96,92.635,15.393,4.28,2.165,-25.74,-13.16,31.494,15.509,1.739,1.399,-21.76,54.52,60.022,15.372,1.652,1.209,0
23005,18.15263,4811.85,7479.066,25.001,1.906,1.81,0,0,0,0,0,0,0,0,0,0,0,0,-22.09,-38.26,45.914,15.604,3.313,1.446,-17.4,90.02,91.682,15.468,1.904,2.173,-26.77,-13.85,32.627,15.403,1.159,1.397,-22.94,54.1,60.079,15.381,1.673,1.204,0
23005,18.25263,4814.28,7478.462,25.003,1.956,1.82,0,0,0,0,0,0,0,0,0,0,0,0,-23.15,-38.95,47.001,15.562,1.082,1.442,-17.14,89.1,90.732,15.465,1.966,2.181,-27.85,-14.49,33.788,15.471,1.904,1.393,-23.99,53.77,60.195,15.378,1.65,1.197,0
23005,18.35262,4816.7,7477.839,25,2.009,1.82,0,0,0,0,0,0,0,0,0,0,0,0,-24.24,-39.62,48.099,15.53,3.314,1.439,-16.86,88.18,89.781,15.393,1.993,2.188,-28.96,-15.1,34.973,15.366,1.903,1.389,-25.16,53.44,60.376,15.479,1.637,1.191,0
23005,18.45263,4819.11,7477.195,25.009,2.117,1.83,0,0,0,0,0,0,0,0,0,0,0,0,-25.36,-40.28,49.213,15.53,0.538,1.435,-16.73,87.24,88.827,15.442,1.979,2.196,-30.11,-15.71,36.189,15.101,6.585,1.385,-26.36,53.14,60.619,15.38,4.351,1.185,0
23005,18.55262,4821.52,7476.531,24.99,1.357,1.84,0,0,0,0,0,0,0,0,0,0,0,0,-26.51,-40.92,50.335,15.583,1.093,1.431,-16.58,86.3,87.879,15.436,1.935,2.205,-31.28,-16.32,37.432,15.172,1.891,1.381,-27.65,52.82,60.916,15.336,1.685,1.18,0
23005,18.65262,4823.93,7475.856,24.964,1.269,1.85,0,0,0,0,0,0,0,0,0,0,0,0,-27.68,-41.55,51.467,15.541,1.095,1.427,-16.16,85.42,86.93,15.432,1.415,2.211,-32.48,-16.89,38.687,15.323,1.91,1.377,-28.97,52.52,61.268,15.361,1.628,1.176,0
23005,18.75263,4826.33,7475.173,24.934,1.027,1.85,0,0,0,0,0,0,0,0,0,0,0,0,-28.74,-42.25,52.604,15.593,1.252,1.426,-16,84.48,85.985,15.348,4.273,2.22,-33.71,-17.41,39.95,15.394,1.921,1.372,-30.12,52.35,61.674,15.332,1.685,1.167,0
